card_id,dbf_id,name,set,class,type,collectible,mechanics,text,text_sha256,implementation,playable_ready,verification
EDR_480,114254,Goldrinn,EMERALD_DREAM,HUNTER,MINION,True,"AURA,RUSH",Rush Friendly Beasts deal double damage.,ad2afce12bc9f9b0b0f1abef27f91a5f01583156dc042c29c9f6048c2624531e,legacy_compatibility,True,focused_or_regression_tests
EDR_480e,122477,Greatwolf's Ferocity,EMERALD_DREAM,HUNTER,ENCHANTMENT,False,,Deals double damage.,4449e39f30ac0ba2b038ac8c06250d2213765732a31d197c9f57de4ab970ec40,not_implemented,False,missing
EDR_481,114298,Mythical Runebear,EMERALD_DREAM,HUNTER,MINION,True,"BATTLECRY,TAUNT","Taunt. Battlecry: If this has 4 or more Attack, summon a copy of this.",25816e3d5ce726d4beacbe09ab39dde468d33ce09d20fef6c341177d7f317516,not_implemented,False,missing
EDR_482,115025,Rotten Apple,EMERALD_DREAM,WARLOCK,SPELL,True,,"Restore #12 Health to your hero. For the next 2 turns, deal $3 damage to your hero.",480bcd07e73e8eff2dea7f181747ad340d818c7d154adf30316eb8e6ed7432e5,not_implemented,False,missing
EDR_482e,115034,Fracture,EMERALD_DREAM,WARLOCK,ENCHANTMENT,False,,"At the end of your turn, deal $3 damage to your hero.",3ae310907c2f3c5b0edbe103980706cad11cc162cd7c0b05abac2d792451e47b,not_implemented,False,missing
EDR_483,115033,Fractured Power,EMERALD_DREAM,WARLOCK,SPELL,True,,"Destroy one of your Mana Crystals. In 2 turns, gain two.",ea185a931e794e728b64233caf5e6e77ef82fbdce2e5f0909e725dec54a782ad,not_implemented,False,missing
EDR_483e,117219,Delayed Mana,EMERALD_DREAM,WARLOCK,ENCHANTMENT,False,,Gain 2 mana in 2 turns.,899bb2ad84c2184bc2b71450ee70b7e96a2bfd99024c23629576db95105e38ec,not_implemented,False,missing
EDR_484,115037,Scavenging Flytrap,EMERALD_DREAM,NEUTRAL,MINION,True,TRIGGER_VISUAL,"After a minion dies, gain its Attack.",b53663698c59b29ba79fa70e305e3fa0488f47ff7b5b34b674de319228885d66,not_implemented,False,missing
EDR_484e,115038,Scavenging,EMERALD_DREAM,NEUTRAL,ENCHANTMENT,False,,Increased Attack.,465f4dac097f321da78f34baa353d65664d6207924cee5b059a5dc22448009be,not_implemented,False,missing
EDR_485,115039,Rotheart Dryad,EMERALD_DREAM,WARLOCK,MINION,True,DEATHRATTLE,Deathrattle: Draw a minion that costs (7) or more.,b5343dd5ec20e804fb297868e6e4b62def2f204ac2511910a52ab9065a1e0e0c,declarative,True,focused_or_regression_tests
EDR_486,115041,Scorching Observer,EMERALD_DREAM,NEUTRAL,MINION,True,"LIFESTEAL,RUSH",Rush Lifesteal,4497ca4053e4e84af22c4bc912ec661a6aa531245f251a7ad5cbe11854540ecd,legacy_compatibility,True,focused_or_regression_tests
EDR_487,115044,"Wallow, the Wretched",EMERALD_DREAM,WARLOCK,MINION,True,,"While this is in your hand or deck, it gains a copy of every Dark Gift given to your minions.",51153ab15bf5afe708a69647fa71a75db642a26215f1caa4f536d05012e57798,not_implemented,False,missing
EDR_488,115086,Avant-Gardening,EMERALD_DREAM,WARLOCK,SPELL,True,DISCOVER,Discover a Deathrattle minion with a Dark Gift.,07348e58ff9044f8733b076f491052882e1e92be5f19521748bfd9ca42b50fda,not_implemented,False,missing
EDR_489,115203,Agamaggan,EMERALD_DREAM,WARLOCK,MINION,True,BATTLECRY,Battlecry: The next card you play costs your OPPONENT'S Health instead of Mana (up to 10).,adfb1a3aae2aacc29d02e0d67929604d95c2a79b7e82853bfa08e88f36b0f524,not_implemented,False,missing
EDR_489e1,116678,Corrupted Thorns,EMERALD_DREAM,WARLOCK,ENCHANTMENT,False,,The next card you play costs your OPPONENT's health instead of mana.,173f01411ef6645983ef1a2d1f75959df55550dc9f6ed13963d6ded1039d2a8b,not_implemented,False,missing
EDR_489e2,120560,Corrupted Thorns,EMERALD_DREAM,NEUTRAL,ENCHANTMENT,False,,The next card you play costs your OPPONENT's health instead of mana.,173f01411ef6645983ef1a2d1f75959df55550dc9f6ed13963d6ded1039d2a8b,not_implemented,False,missing
EDR_490,115215,Sleep Paralysis,EMERALD_DREAM,WARLOCK,SPELL,True,CHOOSE_ONE,Choose One - Summon two 3/6 Demons with Taunt that can't attack; or Destroy an enemy minion.,bc524a41465358119dd0339412ed555e9020b53b1bc78a1723c524a06d717a96,not_implemented,False,missing
EDR_490a,115217,Figure in the Dark,EMERALD_DREAM,WARLOCK,SPELL,False,,Summon two 3/6 Demons with Taunt that can't attack.,6cf20b63305ee81260c139af91304b6042fbb66ee4b961f5af648c107685a166,not_implemented,False,missing
EDR_490b,115216,Wit's End,EMERALD_DREAM,WARLOCK,SPELL,False,,Destroy an enemy minion.,72562e1de706442e27e115722d5e083e43f949be4b3c6d3c9503cafff3522041,not_implemented,False,missing
EDR_490t,115937,Night Terror,EMERALD_DREAM,WARLOCK,MINION,False,"CANT_ATTACK,TAUNT",Taunt Can't attack.,ec4fa29b79ceddcb003b4bbd48bf6ac132a28dfd454e430148066b477dc0e89b,not_implemented,False,missing
EDR_491,115307,Archdruid of Thorns,EMERALD_DREAM,WARLOCK,MINION,True,BATTLECRY,Battlecry: Gain the Deathrattles of your minions that died this turn.,c263ee93cd8184f25c46db1b34bf4d63c14a60beedef40e4541dcde61d9f78cb,not_implemented,False,missing
EDR_491e,119206,Devoured Soul,EMERALD_DREAM,WARLOCK,ENCHANTMENT,False,,Copied Deathrattle from {0}.,e8296038706ca74376158b4f87ac9e5979953da8ad487bae24879378fa4a6dde,not_implemented,False,missing
EDR_492,115365,Mother Duck,EMERALD_DREAM,NEUTRAL,MINION,True,BATTLECRY,Battlecry: Summon three 1/1 Ducklings with Rush.,5564a0b513f466aea8de8f3ab846f36722e5704dc4a8253c61549858a75aa6f0,declarative,True,focused_or_regression_tests
EDR_492t,117208,Duckling,EMERALD_DREAM,NEUTRAL,MINION,False,RUSH,Rush,34ebcd9fcba8b65689b051c3005a425f2d253adfaf42ff0f9cf99487762df7de,legacy_compatibility,True,focused_or_regression_tests
EDR_493,115928,Alara'shi,EMERALD_DREAM,DEMONHUNTER,MINION,True,BATTLECRY,Battlecry: Transform minions in your hand into random Demons. (They keep their original stats and Cost.),df636cd499953089f864c0a7d2f5312fb49691f69864d2e87a906230d1de5a2e,legacy_compatibility,True,focused_or_regression_tests
EDR_493e,121181,Demon Cost,EMERALD_DREAM,NEUTRAL,ENCHANTMENT,False,,Adjusted Cost.,2cec81959f75becf70dbca726f0fefe918e7ad0c3b7dc197bed07f150ce1c3c1,not_implemented,False,missing
EDR_493e2,118275,Demon Form,EMERALD_DREAM,DEMONHUNTER,ENCHANTMENT,False,,Adjusted stats and Cost.,7fac3cea86e851ae28424be0efde21cdf616d1f735fb2f1fbc84ea7fa98a132d,not_implemented,False,missing
EDR_494,117498,Hungering Ancient,EMERALD_DREAM,WARLOCK,MINION,True,"DEATHRATTLE,TRIGGER_VISUAL","At the end of your turn, eat a minion in your deck and gain its stats. Deathrattle: Add them to your hand.",35172585104e8b77ccf405133e3c97eaa2cf82698c3bb47fb9405c9136dea88c,not_implemented,False,missing
EDR_494e,120498,Feed Me!,EMERALD_DREAM,ROGUE,ENCHANTMENT,False,,Destroyed {0} and gained its stats.,c0949505682f64ea93d0c4284721ed0e9eeb2c2b0b584b7e9bf22ba4e3f634a4,not_implemented,False,missing
EDR_495,115027,Twisted Treant,EMERALD_DREAM,NEUTRAL,MINION,True,DEATHRATTLE,Deathrattle: Give a random minion in each player's hand -2 Attack.,181f6189e794cee4099e653f36ca6e53a9ab610763b4c612958b90bff143e184,not_implemented,False,missing
EDR_495e,115031,Twisted,EMERALD_DREAM,NEUTRAL,ENCHANTMENT,False,,-2 Attack.,51040be6e53f5e9ca8ff2dbccca5b68a38dba416b9c64d5ba3985c7787803d19,not_implemented,False,missing
EDR_500,120511,Fleeing Treant,EMERALD_DREAM,NEUTRAL,MINION,False,BATTLECRY,Battlecry: Imbue your Hero Power. Your next one costs (0).,eaaae69df335fb012a2b8ee69f2241ce7473e22036d0c94d4f1267fee4588793,not_implemented,False,missing
EDR_500e,120512,"Run, Forest!",EMERALD_DREAM,NEUTRAL,ENCHANTMENT,False,,Your Hero Power costs (0).,6a1ab273fd60d1df6d13ad87134348658483bdc130a160dc2d72e6fd467be1e5,not_implemented,False,missing
EDR_517,114287,Q'onzu,EMERALD_DREAM,MAGE,MINION,True,"BATTLECRY,DISCOVER",Battlecry: Discover a spell. Choose to keep it or put it on top of your opponent's deck.,fce9685f1a00ed84a9a0be5a5b1269a3911e5d9b0553d9873a4e81708e112dc9,not_implemented,False,missing
EDR_517A,116500,Tranquil Breeze,EMERALD_DREAM,MAGE,SPELL,False,,Keep the spell.,080adc9dc009cb7ad502782149a1849f67f82b3d1296cd21092ed28427747912,not_implemented,False,missing
EDR_517B,116501,Winds of Change,EMERALD_DREAM,MAGE,SPELL,False,,Put it on top of your opponent's deck.,3912e30b276f40e1f20001e300d85bed19ea96b51e196a66fc5c1a5bbcbae73c,not_implemented,False,missing
EDR_518,114289,Living Garden,EMERALD_DREAM,SHAMAN,MINION,True,BATTLECRY,Battlecry: Imbue your Hero Power. Reduce the Cost of a minion in your hand by (1).,32ea1d3e542c745a9b5ae51a055b35a71e2b33f3110e347af732397fcc4d573c,not_implemented,False,missing
EDR_519,114292,Wisprider,EMERALD_DREAM,MAGE,MINION,True,BATTLECRY,"Battlecry: Imbue your Hero Power, then trigger it.",4f173e822e6e5dc1379e3817bf1e30da238a938396d0569c20c6240b77824d3f,not_implemented,False,missing
EDR_519e,115924,Wisprider Magic,EMERALD_DREAM,MAGE,ENCHANTMENT,False,,Increased Stats,ebc2980fc1feea6ebc383b46a3747080d068539644701ec9de412c695a99415e,not_implemented,False,missing
EDR_520,114293,Forbidden Shrine,EMERALD_DREAM,MAGE,LOCATION,True,,Spend all your Mana. Cast a random spell that costs that much.,7346e2ed08e4ff53981a65f0712ecc6ffda89e7fff14ef1ac1e746cbe66d6093,not_implemented,False,missing
EDR_520e,114970,Luminosity,EMERALD_DREAM,MAGE,ENCHANTMENT,False,TAG_ONE_TURN_EFFECT,Your next spell this turn has Spell Damage +3.,b2476a9bd312b6fbf79bd7647971918d0ab49c1bb16d00be82a4f4de206863cb,not_implemented,False,missing
EDR_521,114505,Tricky Satyr,EMERALD_DREAM,ROGUE,MINION,True,BATTLECRY,Battlecry: Get a copy of the lowest Cost card in your opponent's hand.,8de33a4735235593ceb505ed5981291c361f54a5d343377c12f23913cfcd59bb,legacy_compatibility,True,focused_or_regression_tests
EDR_521e1,120094,Tricky,EMERALD_DREAM,DEMONHUNTER,ENCHANTMENT,False,,+1 Attack.,da9702f303d6e735aba7c40477f38a1b7f086b28e4b9a0ae105228e6b77720fe,not_implemented,False,missing
EDR_521e2,120095,Tricked,EMERALD_DREAM,DEMONHUNTER,ENCHANTMENT,False,,-1 Attack.,f943999f4793390fbddb92e5d8700f1ac9542ac72cc7709906aeee9b811dc691,not_implemented,False,missing
EDR_522,114508,Mimicry,EMERALD_DREAM,ROGUE,SPELL,True,,Your opponent draws 2 cards. You get copies of them.,33b867c9c21a1482eeed66b3a5123dc5b8956535bf1dbc03699d9c9ede1efb3e,not_implemented,False,missing
EDR_523,114510,Web of Deception,EMERALD_DREAM,ROGUE,SPELL,True,,Return a friendly minion to your hand to summon a 4/4 Spider with Stealth.,05f2358f9e53301099ef1530fa8c526d2af11b277475a5d23939d6f9cc05c73b,not_implemented,False,missing
EDR_523t,114512,Skittering Spiderling,EMERALD_DREAM,ROGUE,MINION,False,STEALTH,Stealth,526a40a447ddd7aa52d34bb62dbf1da04dc4aba8403769d239ade80893ffef7a,not_implemented,False,missing
EDR_524,114514,Shadowcloaked Assailant,EMERALD_DREAM,ROGUE,MINION,True,BATTLECRY,"Battlecry: If you're holding one of the same cards as your opponent, shuffle theirs into their deck.",de37b997e2d1e3814537c1e74dd45e036b95434b1326eca1e7bd0044873e424e,legacy_compatibility,True,focused_or_regression_tests
EDR_525,114517,Barbed Thorn,EMERALD_DREAM,ROGUE,WEAPON,True,CHOOSE_ONE,"Choose One - Gain Poisonous this turn; or Gain ""Deathrattle: Deal 2 damage to all enemies.""",25ebcdaf625e42dc235f2e40e0fa6c1d8e1d7a186928bbd2b428cc8d422534e2,not_implemented,False,missing
EDR_525A,117240,Extra Eyes,EMERALD_DREAM,ROGUE,SPELL,False,,Gain Poisonous this turn.,e358c9fdbd64c64bdaa3c50ba61aa4ff48051d5177432edea93732528018dfd6,not_implemented,False,missing
EDR_525B,117241,Extra Thorns,EMERALD_DREAM,ROGUE,SPELL,False,,"Gain ""Deathrattle: Deal 2 damage to all enemies.""",2742220765f46f2ddfb291dc3302619057ec416d8d476f2e7f5fa84fd96b0ff7,not_implemented,False,missing
EDR_525e,117239,Barbed Upgrade,EMERALD_DREAM,ROGUE,ENCHANTMENT,False,,Deathrattle: Deal 2 damage to all enemies.,7bdc43c8ffd5711dc29e5df77d8ad6e9f34b3242115a22d5d29d9c0e08625450,not_implemented,False,missing
EDR_525e1,120013,Corrupted Toxins,EMERALD_DREAM,HUNTER,ENCHANTMENT,False,,Poisonous this turn.,7a4c6636765288a5d72abe6095b00e9e65654932792bc9e4f8cf29497ce9fada,not_implemented,False,missing
EDR_526,114518,"Renferal, the Malignant",EMERALD_DREAM,ROGUE,MINION,True,BATTLECRY,Battlecry: Trap 1 random card in your opponent's hand for a turn. (Improved for each time you've played this.),07f3c4df2d4864ff8882a3a43a984366d025afc4cbdd5d2de8309d4ed8b45f15,not_implemented,False,missing
EDR_526e,120480,Webbed!,EMERALD_DREAM,SHAMAN,ENCHANTMENT,False,,Can't be played for a turn.,6856abfa0ec5172661de0d58d21d596261f94587578b6441e2046219c3ef7f10,not_implemented,False,missing
EDR_527,114527,Ashamane,EMERALD_DREAM,ROGUE,MINION,True,BATTLECRY,Battlecry: Fill your hand with copies of cards from your opponent's deck. They cost (3) less.,90cfb1744d57f06ab28ddbfd067b34b9b995bc3bc7a75454e0d6808c3d1a9e70,not_implemented,False,missing
EDR_528,115088,Nightmare Fuel,EMERALD_DREAM,ROGUE,SPELL,True,"COMBO,DISCOVER",Discover a copy of a minion in your opponent's deck. Combo: With a Dark Gift.,8aecc42464f4105d7adf5daa8b84ccafebd757ae51dcddb0751c2678b1d0a45b,not_implemented,False,missing
EDR_529,115295,Plucky Podling,EMERALD_DREAM,SHAMAN,MINION,True,TRIGGER_VISUAL,"If this would transform into a minion, it transforms into one that costs (2) more.",98ca18291229a312d4b80b5df6d8846baa0f6cd4c011e2f944efa79fdf2b71d2,legacy_compatibility,True,focused_or_regression_tests
EDR_530,115364,Daydreaming Pixie,EMERALD_DREAM,NEUTRAL,MINION,True,TRIGGER_VISUAL,"At the end of your turn, get a random Nature spell.",db31979bf2a592c334d3f02baef8ad0408450e035ef1eb9b2ee8c78df16db67a,not_implemented,False,missing
EDR_531,116684,Siphoning Growth,EMERALD_DREAM,WARRIOR,SPELL,True,,Destroy a friendly minion to gain 8 Armor.,8ec687b5385f22d31cbf7ecc65f2d8c3e35633e3aa25d63c7b92b19e93bad7ea,not_implemented,False,missing
EDR_531e,120093,Siphoned Growth,EMERALD_DREAM,WARRIOR,ENCHANTMENT,False,,+2 Attack. This minion's Deathrattles trigger twice.,a76bfb96ba1bb6e49e69e0715e6bece2f32703ab74c3a671578d0061717e7025,not_implemented,False,missing
EDR_540,115612,Twisted Webweaver,EMERALD_DREAM,ROGUE,MINION,True,TRIGGER_VISUAL,"Whenever you play another minion you've already played, draw a card.",4cbcd0a4881e0951742ca24004b9c01f362713c360e816e125ceaf2fb816a263,not_implemented,False,missing
EDR_570,116660,Ominous Nightmares,EMERALD_DREAM,WARRIOR,SPELL,True,CHOOSE_ONE,Choose One - Deal $1 damage to all minions; or Give a damaged minion +2/+2.,16165775517569d7e69cdf5df37db184f8c3f0b62331433ef639272a2b3906ba,not_implemented,False,missing
EDR_570A,116661,Nightmarish Burst,EMERALD_DREAM,WARRIOR,SPELL,False,,Deal $1 damage to all minions.,332d278fff06db354f0c9c72c3b45dc517431502585d0f1a4c4cdd796660eb9a,not_implemented,False,missing
EDR_570B,116662,Unstable Power,EMERALD_DREAM,WARRIOR,SPELL,False,,Give a damaged minion +2/+2.,3eb16f59576637ba30b02dc3ff076f678d6a44785dc0e63967c756d0f26f3d35,not_implemented,False,missing
EDR_570e,116665,Terror of the Night,EMERALD_DREAM,WARRIOR,ENCHANTMENT,False,,+2/+2.,6496ac6ee3bdc68621e62fed137957624c2b0bd825dd961051f0d8c2f5e4eb44,not_implemented,False,missing
EDR_571,116672,Fae Trickster,EMERALD_DREAM,NEUTRAL,MINION,True,DEATHRATTLE,Deathrattle: Draw a spell that costs (5) or more.,c55616658f1251e441e2a9403b81e7271dd440e7c3bd53c01aab823cfc2d51c9,declarative,True,focused_or_regression_tests
EDR_572,116673,Tormented Dreadwing,EMERALD_DREAM,NEUTRAL,MINION,True,DEATHRATTLE,Deathrattle: Draw 2 Dragons. Reduce their Costs by (1).,a70029bc77d85bac931a079ee8ed3ac3751e2d8c1c791c0697236227aa50ea1f,declarative,True,focused_or_regression_tests
EDR_598,117420,Dream Rager,EMERALD_DREAM,NEUTRAL,MINION,True,ELUSIVE,Elusive,b22d58e783495e79ad2cbe289b1e2b0e31dce1f1912a2420df0775e6cdf04cb5,not_implemented,False,missing
EDR_654,118250,Overgrown Horror,EMERALD_DREAM,WARLOCK,MINION,True,"BATTLECRY,TAUNT",Taunt Battlecry: Reduce the Cost of minions in your hand with Dark Gifts by (2).,cadbdf59bfcd7fcaca3cc3be643ea7abb4eba67c61ce29b8880d54f82734af62,not_implemented,False,missing
EDR_654e,120206,Overgrown,EMERALD_DREAM,WARLOCK,ENCHANTMENT,False,,+5 Health.,01b76fb2fccdae0262e84f203cb16e4aabf01d8c440f7541b20f02fd170f142e,not_implemented,False,missing
EDR_780,115174,Bloodthistle Illusionist,EMERALD_DREAM,NEUTRAL,MINION,True,BATTLECRY,Battlecry: Summon a copy of this. One secretly dies when it takes damage.,a7d77731feee4052263da401cc8a40cd93941fd0b7a5df1eeba0d1ce3ec38346,legacy_compatibility,True,focused_or_regression_tests
EDR_780e,115175,Illusion?,EMERALD_DREAM,ROGUE,ENCHANTMENT,False,,This might be an illusion that dies when it takes damage.,1af6d3341fbb604dc0eb8d2ded6eec0ebd037b812934111a8186d33e470effb5,not_implemented,False,missing
EDR_780e1,117301,Illusion?,EMERALD_DREAM,NEUTRAL,ENCHANTMENT,False,,This might be an illusion that dies when it takes damage.,1af6d3341fbb604dc0eb8d2ded6eec0ebd037b812934111a8186d33e470effb5,not_implemented,False,missing
EDR_781,115176,Harbinger of the Blighted,EMERALD_DREAM,ROGUE,MINION,True,,"Whenever this enters your hand from the battlefield, summon two random 2-Cost minions.",44728dd73d1c427abd627307bb4ae01aad1de5ec0f9312743f0410fb5a6b5a87,not_implemented,False,missing
EDR_800,114006,Flutterwing Guardian,EMERALD_DREAM,NEUTRAL,MINION,True,"BATTLECRY,DIVINE_SHIELD,TAUNT","Taunt, Divine Shield Battlecry: Imbue your Hero Power.",553969aad838d321b484729c9096e8867c80d426be9f897de2ffbf5d3560b68d,not_implemented,False,missing
EDR_804,114012,Divination,EMERALD_DREAM,MAGE,SPELL,True,,Destroy a friendly Wisp to draw 3 cards.,1ecde26f60164f95dd5829ab95b08195fb581ec8d8d49f4994a30178e842a0e5,not_implemented,False,missing
EDR_810,114301,Hideous Husk,EMERALD_DREAM,DEATHKNIGHT,MINION,True,"AURA,BATTLECRY",Your Leeches steal 1 more Health from their victims. Battlecry: Summon two 0/2 Leeches.,641b05e7c26300ce373bc08c3bc6de8325af3d60ce7ec757d995ffdd6e7520be,declarative,True,focused_or_regression_tests
EDR_810e,114969,Blood Sucker,EMERALD_DREAM,DEATHKNIGHT,ENCHANTMENT,False,,Reduced Health.,4dd4acb85099f9188ad0e06e8b4da63b7d0f83b53d93b6dd3aa4a3051acc95a1,not_implemented,False,missing
EDR_810e2,118713,Blood Soaked,EMERALD_DREAM,DEATHKNIGHT,ENCHANTMENT,False,,Increased Health.,0a095116cbb96492ee4587258e88f9f9ab41df735339655f8787bdaa56f08dd0,not_implemented,False,missing
EDR_810t,114302,Bloated Leech,EMERALD_DREAM,DEATHKNIGHT,MINION,False,TRIGGER_VISUAL,"At the end of your turn, your hero steals 1 Health from the lowest Health enemy.",ab8502eaea681ae8dd22629522d8785e0e226e3c8f9067d70d18686ebb2969e7,legacy_compatibility,True,focused_or_regression_tests
EDR_811,114303,Rite of Atrocity,EMERALD_DREAM,DEATHKNIGHT,SPELL,True,DISCOVER,Discover an Undead. Spend 2 Corpses to give it a Dark Gift.,99a0639b770b903fce6e127d1197a97522fc8025b5ace6db6cfc4db110fca33e,not_implemented,False,missing
EDR_812,114304,Grotesque Runeblade,EMERALD_DREAM,DEATHKNIGHT,WEAPON,True,BATTLECRY,"Battlecry: If the last card you played had an Unholy rune, gain +1 Attack. Repeat for Blood and +1 Durability.",1141af4bdd0cba275dfd24dc34ab557e64c0431573ec5bd67fe7a9eb2e4670ac,not_implemented,False,missing
EDR_812e,120207,Unholy Corruption,EMERALD_DREAM,NEUTRAL,ENCHANTMENT,False,,+1 Attack.,da9702f303d6e735aba7c40477f38a1b7f086b28e4b9a0ae105228e6b77720fe,not_implemented,False,missing
EDR_812e1,120092,Bloody Corruption,EMERALD_DREAM,NEUTRAL,ENCHANTMENT,False,,+1 Durability.,9a1c4c7b5e382080dedd3946cedc8d7e72f519bc3319dc507b02db0c7271533b,not_implemented,False,missing
EDR_813,114967,Morbid Swarm,EMERALD_DREAM,DEATHKNIGHT,SPELL,True,CHOOSE_ONE,Choose One - Summon two 1/1 Ants; or Spend 2 Corpses to deal $4 damage to a minion.,0fc7c2e4c3e256efb1ce067a32b172aa08853a3e90d52fd2539932e0363aa115,not_implemented,False,missing
EDR_813a,115797,Contaminated Colony,EMERALD_DREAM,DEATHKNIGHT,SPELL,False,,Summon two 1/1 Ants.,b4bed713c8fc94b2328ffef47d7a97d39a14995cca11affe4df75e97a1648faa,not_implemented,False,missing
EDR_813at,117526,Ant Husk,EMERALD_DREAM,DEATHKNIGHT,MINION,False,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not_implemented,False,missing
EDR_813b,117525,Bug Bites,EMERALD_DREAM,DEATHKNIGHT,SPELL,False,,Spend 2 Corpses to deal $4 damage to a minion.,189bdce4756415239918493c82473cbf106e74bb6e6818ed42b6eb151e5f097a,not_implemented,False,missing
EDR_814,114305,Infested Breath,EMERALD_DREAM,DEATHKNIGHT,SPELL,True,,Deal $2 damage. Summon a 0/2 Leech.,3c47b9606779610ca6496f1be6eedfbd339aba8ba22a87b307ba4089ed6cd529,not_implemented,False,missing
EDR_815,114306,Corpse Flower,EMERALD_DREAM,DEATHKNIGHT,MINION,True,TRIGGER_VISUAL,"After your opponent summons a minion, spend 2 Corpses to deal 3 damage to it.",f7a16d9bd786d748b208a2731c7ac340abd22fffe762b8ef618421f08f5b73c7,not_implemented,False,missing
EDR_816,116296,Monstrous Mosquito,EMERALD_DREAM,DEATHKNIGHT,MINION,True,TRIGGER_VISUAL,"At the end of your turn, give your other minions +1 Attack.",86b48490047064663f88e492fd7d620f96af3a11ffb20ac9d2bd474981b66e98,legacy_compatibility,True,focused_or_regression_tests
EDR_816e,116885,Shared Blood,EMERALD_DREAM,DEATHKNIGHT,ENCHANTMENT,False,,+1 Attack.,da9702f303d6e735aba7c40477f38a1b7f086b28e4b9a0ae105228e6b77720fe,not_implemented,False,missing
EDR_817,114966,Sanguine Infestation,EMERALD_DREAM,DEATHKNIGHT,SPELL,True,,Draw 2 cards. Summon two 0/2 Leeches.,7573c426ccd86a230bae304073b67db50be7fc4064c307178d33a5de5cc36d68,not_implemented,False,missing
EDR_818,114307,Nythendra,EMERALD_DREAM,DEATHKNIGHT,MINION,True,"DEATHRATTLE,TAUNT","Taunt. Deathrattle: Split into 1/1 Beetles. At the start of your turn, reform with any remaining.",e3301afaa2f1448f7119a4963da1ac25523c8ab1dd881479e9f25817eb3aa020,legacy_compatibility,True,focused_or_regression_tests
EDR_818t,114313,Nythendric Beetle,EMERALD_DREAM,DEATHKNIGHT,MINION,False,TRIGGER_VISUAL,"At the start of your turn, combine with any other friendly Beetles and reform Nythendra.",bcbf7adaf6695a81a484c5365048874ca7bfb85d9ba61d94a056abe416ffadd6,not_implemented,False,missing
EDR_819,116018,Ursoc,EMERALD_DREAM,DEATHKNIGHT,MINION,True,"BATTLECRY,DEATHRATTLE",Battlecry: Attack ALL other minions. Deathrattle: Resurrect any this killed.,c660c6d980899c2b8088bf5d43b6e8be20953d64dfb26c959a4071e1c7b577ed,not_implemented,False,missing
EDR_819e,118743,Defeated Spirit,EMERALD_DREAM,DEATHKNIGHT,ENCHANTMENT,False,,{0},a00644508de97e85263c9d0cd67e63d3c3b5d733bcaddc65b110e501ad5a7b73,not_implemented,False,missing
EDR_820,115198,Wyvern's Slumber,EMERALD_DREAM,DEMONHUNTER,SPELL,True,CHOOSE_ONE,Choose One - Summon two Dormant Dreadseeds; or Deal $2 damage to all minions.,977e4ad382bfb10c27a00042a1f99db6189c7c961f788947d67fb5c442bccca1,not_implemented,False,missing
EDR_820a,115200,Encroaching Fear,EMERALD_DREAM,DEMONHUNTER,SPELL,False,,Summon two random Dormant Dreadseeds.,a5f1e70d560f645906f9c2a6d92a449e6a5774440093c0e5831c33b7f6460467,not_implemented,False,missing
EDR_820b,115201,Awoken Darkness,EMERALD_DREAM,DEMONHUNTER,SPELL,False,,Deal $2 damage to all minions.,29d8d69660e6efa051f2e502546136a9be19cbb17eeeaa3539cf26a20e7a5f14,not_implemented,False,missing
EDR_840,114654,Grim Harvest,EMERALD_DREAM,DEMONHUNTER,SPELL,True,,Draw a card. Summon a random Dormant Dreadseed.,02311ceef8f85af55f00b9ac4f31f0de163d04d26979b9b645a8f2cf356fa574,not_implemented,False,missing
EDR_840t,114655,Hound Dreadseed,EMERALD_DREAM,DEMONHUNTER,MINION,False,,"Dormant for 2 turns. When this awakens, give your hero +3 Attack this turn.",a989cbb9547d303bb81f64c84abb92970f49a398bb1c941f11fe6a9cd7a7b071,not_implemented,False,missing
EDR_840t1,114658,Crow Dreadseed,EMERALD_DREAM,DEMONHUNTER,MINION,False,ELUSIVE,Elusive Dormant for 1 turn.,dd7d3d47d783f4206b1d7d504b7c7c62a2d541144da6f75e9bd8913848b0f788,not_implemented,False,missing
EDR_840t1e,114656,Dreaming Hound,EMERALD_DREAM,DEMONHUNTER,ENCHANTMENT,False,TRIGGER_VISUAL,Dormant. Awaken in 2 turns.,d95dc183f46ec5710e328dcbe0c35b7ec694ba39f7352b80f1b4a838b3a71634,not_implemented,False,missing
EDR_840t1e1,114660,Dreaming Crow,EMERALD_DREAM,DEMONHUNTER,ENCHANTMENT,False,TRIGGER_VISUAL,Dormant. Awaken in 1 turn.,95bbf7304a579ff3317fa2227ef6d3bb965d88b1be0eb8b1e2f3148fdfd9f585,not_implemented,False,missing
EDR_840t2,114661,Serpent Dreadseed,EMERALD_DREAM,DEMONHUNTER,MINION,False,"LIFESTEAL,TAUNT","Taunt, Lifesteal Dormant for 3 turns.",4ee1efc54ddd9b41f84a9789d4c176a7d2cccdb38f1d10514c00ba76974c9ef7,not_implemented,False,missing
EDR_840t2e1,114662,Dreaming Serpent,EMERALD_DREAM,DEMONHUNTER,ENCHANTMENT,False,TRIGGER_VISUAL,Dormant. Awaken in 3 turns.,3b30e0a566ef0310a7afd8d72c0e92c700e92715572a5dacced91e39b329c92d,not_implemented,False,missing
